,question,answer
184,What are the crowds like in Hongdea during Dinnertime bustle?,"The requested Dinnertime bustle congestion in Hongdea is 
내선 :17:00 - 113.9, 17:30 - 4.1, 18:00 - 9.7, 18:30 - 1.6, 19:00 - 60.6, 19:30 - 18.9. mean congestion is 34.8. This time period is not busy, so it's a good time to visit.
외선 :17:00 - 44.0, 17:30 - 115.6, 18:00 - 47.4, 18:30 - 25.2, 19:00 - 112.5, 19:30 - 21.4. mean congestion is 61.0. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
185,What are the crowds like in Myeongdong during Dinnertime bustle?,"The requested Dinnertime bustle congestion in Myeongdong is 
내선 :17:00 - 14.7, 17:30 - 0.2, 18:00 - 30.2, 18:30 - 70.7, 19:00 - 52.0, 19:30 - 87.1. mean congestion is 42.5. This time period is not busy, so it's a good time to visit.
외선 :17:00 - 110.5, 17:30 - 97.7, 18:00 - 80.7, 18:30 - 95.1, 19:00 - 4.4, 19:30 - 48.2. mean congestion is 72.8. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
186,How are the crowds in Hongdea at Lunchtime?,"The requested Lunchtime congestion in Hongdea is 
상선 :12:00 - 63.0, 12:30 - 102.6, 13:00 - 9.0, 13:30 - 8.3, 14:00 - 105.7, 14:30 - 65.9. mean congestion is 59.1. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
하선 :12:00 - 114.0, 12:30 - 126.7, 13:00 - 0.3, 13:30 - 34.1, 14:00 - 84.3, 14:30 - 124.6. mean congestion is 80.7. This time period is crowded, so we recommend visiting during a different time.
"
187,How crowded is Myeongdong around Lunchtime rush?,"The requested Lunchtime rush congestion in Myeongdong is 
내선 :12:00 - 20.7, 12:30 - 80.2, 13:00 - 117.5, 13:30 - 98.7, 14:00 - 47.9, 14:30 - 44.8. mean congestion is 68.3. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :12:00 - 110.7, 12:30 - 107.9, 13:00 - 99.5, 13:30 - 72.8, 14:00 - 127.5, 14:30 - 18.8. mean congestion is 89.5. This time period is crowded, so we recommend visiting during a different time.
"
188,What’s the Golden hour traffic like in Hongdea?,"The requested Golden hour congestion in Hongdea is 
상선 :7:00 - 32.0, 7:30 - 124.2, 8:00 - 8.5, 8:30 - 77.8, 9:00 - 53.2, 9:30 - 77.3, 17:00 - 9.9, 17:30 - 84.6, 18:00 - 28.4, 18:30 - 126.7, 19:00 - 16.2, 19:30 - 32.7. mean congestion is 56.0. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
하선 :7:00 - 78.3, 7:30 - 58.7, 8:00 - 3.6, 8:30 - 17.8, 9:00 - 57.1, 9:30 - 121.3, 17:00 - 88.5, 17:30 - 103.6, 18:00 - 67.0, 18:30 - 31.9, 19:00 - 94.3, 19:30 - 11.5. mean congestion is 61.1. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
189,What’s the foot traffic in Myeongdong during Lunch hour?,"The requested Lunch hour congestion in Myeongdong is 
내선 :12:00 - 40.1, 12:30 - 12.9, 13:00 - 76.7, 13:30 - 11.3, 14:00 - 103.5, 14:30 - 112.1. mean congestion is 59.4. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :12:00 - 115.1, 12:30 - 114.4, 13:00 - 101.8, 13:30 - 126.5, 14:00 - 44.3, 14:30 - 65.0. mean congestion is 94.5. This time period is crowded, so we recommend visiting during a different time.
"
190,How heavy is the crowd in Gangnam around Breakfast time?,"The requested Breakfast time congestion in Gangnam is 
상선 :7:00 - 87.8, 7:30 - 10.0, 8:00 - 41.5, 8:30 - 97.8, 9:00 - 7.6, 9:30 - 82.6. mean congestion is 54.6. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
하선 :7:00 - 112.5, 7:30 - 59.7, 8:00 - 119.1, 8:30 - 68.3, 9:00 - 36.6, 9:30 - 44.6. mean congestion is 73.5. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
191,What’s the Early morning traffic like in Gangnam?,"The requested Early morning congestion in Gangnam is 
내선 :5:30 - 115.2, 6:00 - 125.3, 6:30 - 41.6. mean congestion is 94.0. This time period is crowded, so we recommend visiting during a different time.
외선 :5:30 - 6.4, 6:00 - 24.1, 6:30 - 115.0. mean congestion is 48.5. This time period is not busy, so it's a good time to visit.
"
192,How crowded is Hongdea around Dinnertime bustle?,"The requested Dinnertime bustle congestion in Hongdea is 
내선 :17:00 - 43.8, 17:30 - 78.6, 18:00 - 1.9, 18:30 - 116.5, 19:00 - 23.4, 19:30 - 5.6. mean congestion is 45.0. This time period is not busy, so it's a good time to visit.
외선 :17:00 - 87.5, 17:30 - 102.1, 18:00 - 3.2, 18:30 - 111.7, 19:00 - 80.4, 19:30 - 10.0. mean congestion is 65.8. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
193,What’s the crowd situation in Myeongdong at Mid-morning hours?,"The requested Mid-morning hours congestion in Myeongdong is 
내선 :10:00 - 98.5, 10:30 - 98.1, 11:00 - 62.0, 11:30 - 125.4. mean congestion is 96.0. This time period is crowded, so we recommend visiting during a different time.
외선 :10:00 - 49.0, 10:30 - 76.9, 11:00 - 22.8, 11:30 - 121.3. mean congestion is 67.5. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
194,How dense is the crowd in Hongdea around Midday?,"The requested Midday congestion in Hongdea is 
상선 :12:00 - 79.1, 12:30 - 91.6, 13:00 - 120.9, 13:30 - 70.1, 14:00 - 126.9, 14:30 - 124.6. mean congestion is 102.2. This time period is crowded, so we recommend visiting during a different time.
하선 :12:00 - 42.7, 12:30 - 85.6, 13:00 - 66.0, 13:30 - 50.6, 14:00 - 26.4, 14:30 - 10.0. mean congestion is 46.9. This time period is not busy, so it's a good time to visit.
"
195,How packed does Hongdea get around Brunch hour?,"The requested Brunch hour congestion in Hongdea is 
내선 :10:00 - 38.9, 10:30 - 122.8, 11:00 - 91.2, 11:30 - 74.8. mean congestion is 81.9. This time period is crowded, so we recommend visiting during a different time.
외선 :10:00 - 3.5, 10:30 - 34.5, 11:00 - 95.5, 11:30 - 7.7. mean congestion is 35.3. This time period is not busy, so it's a good time to visit.
"
196,How packed does Myeongdong get around Mid-morning hours?,"The requested Mid-morning hours congestion in Myeongdong is 
내선 :10:00 - 84.8, 10:30 - 63.2, 11:00 - 104.4, 11:30 - 71.4. mean congestion is 81.0. This time period is crowded, so we recommend visiting during a different time.
외선 :10:00 - 92.1, 10:30 - 110.4, 11:00 - 23.0, 11:30 - 123.6. mean congestion is 87.3. This time period is crowded, so we recommend visiting during a different time.
"
197,How much foot traffic does Myeongdong have at Twilight commute?,"The requested Twilight commute congestion in Myeongdong is 
상선 :17:00 - 99.3, 17:30 - 29.7, 18:00 - 121.6, 18:30 - 79.7, 19:00 - 96.6, 19:30 - 6.1. mean congestion is 72.2. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
하선 :17:00 - 79.7, 17:30 - 125.3, 18:00 - 5.6, 18:30 - 50.4, 19:00 - 13.0, 19:30 - 80.7. mean congestion is 59.1. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
198,What’s the crowd flow like in Hongdea during Mid-morning hours?,"The requested Mid-morning hours congestion in Hongdea is 
상선 :10:00 - 16.1, 10:30 - 86.2, 11:00 - 80.5, 11:30 - 58.9. mean congestion is 60.4. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
하선 :10:00 - 16.1, 10:30 - 114.4, 11:00 - 0.3, 11:30 - 38.7. mean congestion is 42.4. This time period is not busy, so it's a good time to visit.
"
199,How crowded is Myeongdong around Lunchtime rush?,"The requested Lunchtime rush congestion in Myeongdong is 
내선 :12:00 - 35.1, 12:30 - 83.1, 13:00 - 54.8, 13:30 - 47.5, 14:00 - 108.4, 14:30 - 10.6. mean congestion is 56.6. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :12:00 - 7.8, 12:30 - 67.1, 13:00 - 17.5, 13:30 - 84.8, 14:00 - 71.2, 14:30 - 69.8. mean congestion is 53.0. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
200,Is Hongdea busy around Breakfast time?,"The requested Breakfast time congestion in Hongdea is 
상선 :7:00 - 66.8, 7:30 - 116.0, 8:00 - 87.6, 8:30 - 107.7, 9:00 - 128.5, 9:30 - 122.0. mean congestion is 104.8. This time period is crowded, so we recommend visiting during a different time.
하선 :7:00 - 96.1, 7:30 - 24.2, 8:00 - 15.6, 8:30 - 4.2, 9:00 - 127.0, 9:30 - 97.9. mean congestion is 60.8. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
201,How heavy is the crowd in Hongdea around Post-work rush?,"The requested Post-work rush congestion in Hongdea is 
내선 :17:00 - 113.1, 17:30 - 15.6, 18:00 - 116.4, 18:30 - 115.4, 19:00 - 79.7, 19:30 - 123.1. mean congestion is 93.9. This time period is crowded, so we recommend visiting during a different time.
외선 :17:00 - 35.4, 17:30 - 74.6, 18:00 - 29.2, 18:30 - 6.2, 19:00 - 81.1, 19:30 - 119.8. mean congestion is 57.7. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
202,Is Hongdea packed around Pre-dawn?,"The requested Pre-dawn congestion in Hongdea is 
내선 :5:30 - 57.5, 6:00 - 48.0, 6:30 - 87.0. mean congestion is 64.2. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :5:30 - 83.8, 6:00 - 43.2, 6:30 - 13.5. mean congestion is 46.8. This time period is not busy, so it's a good time to visit.
"
203,What’s the population density in Gangnam around Dinnertime bustle?,"The requested Dinnertime bustle congestion in Gangnam is 
내선 :17:00 - 9.7, 17:30 - 5.4, 18:00 - 48.9, 18:30 - 101.4, 19:00 - 42.5, 19:30 - 77.8. mean congestion is 47.6. This time period is not busy, so it's a good time to visit.
외선 :17:00 - 94.5, 17:30 - 96.7, 18:00 - 108.4, 18:30 - 114.5, 19:00 - 19.8, 19:30 - 39.4. mean congestion is 78.9. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
204,How packed does Gangnam get around Sunset hours?,"The requested Sunset hours congestion in Gangnam is 
내선 :17:00 - 81.3, 17:30 - 95.1, 18:00 - 120.0, 18:30 - 66.7, 19:00 - 40.7, 19:30 - 95.0. mean congestion is 83.1. This time period is crowded, so we recommend visiting during a different time.
외선 :17:00 - 27.9, 17:30 - 2.4, 18:00 - 70.5, 18:30 - 68.9, 19:00 - 76.6, 19:30 - 72.3. mean congestion is 53.1. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
205,What’s the Lunchtime rush traffic like in Gangnam?,"The requested Lunchtime rush congestion in Gangnam is 
내선 :12:00 - 2.4, 12:30 - 67.7, 13:00 - 75.3, 13:30 - 11.0, 14:00 - 23.5, 14:30 - 45.1. mean congestion is 37.5. This time period is not busy, so it's a good time to visit.
외선 :12:00 - 14.9, 12:30 - 17.7, 13:00 - 116.1, 13:30 - 90.7, 14:00 - 119.7, 14:30 - 53.2. mean congestion is 68.7. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
206,What’s the crowd flow like in Myeongdong during Morning hustle?,"The requested Morning hustle congestion in Myeongdong is 
내선 :7:00 - 17.5, 7:30 - 18.0, 8:00 - 26.2, 8:30 - 3.8, 9:00 - 62.8, 9:30 - 89.6. mean congestion is 36.3. This time period is not busy, so it's a good time to visit.
외선 :7:00 - 74.8, 7:30 - 125.3, 8:00 - 98.1, 8:30 - 79.6, 9:00 - 91.6, 9:30 - 53.9. mean congestion is 87.2. This time period is crowded, so we recommend visiting during a different time.
"
207,What are the crowds like in Gangnam during Early bird hours?,"The requested Early bird hours congestion in Gangnam is 
상선 :7:00 - 122.7, 7:30 - 67.6, 8:00 - 21.8, 8:30 - 105.4, 9:00 - 119.6, 9:30 - 46.8. mean congestion is 80.6. This time period is crowded, so we recommend visiting during a different time.
하선 :7:00 - 57.7, 7:30 - 59.2, 8:00 - 76.4, 8:30 - 75.1, 9:00 - 9.2, 9:30 - 45.9. mean congestion is 53.9. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
208,What’s the foot traffic in Gangnam during Midday?,"The requested Midday congestion in Gangnam is 
내선 :12:00 - 82.3, 12:30 - 46.4, 13:00 - 71.0, 13:30 - 125.8, 14:00 - 60.1, 14:30 - 119.9. mean congestion is 84.2. This time period is crowded, so we recommend visiting during a different time.
외선 :12:00 - 101.6, 12:30 - 64.3, 13:00 - 92.5, 13:30 - 15.0, 14:00 - 52.2, 14:30 - 4.1. mean congestion is 55.0. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
209,How crowded is Gangnam around Dinner time?,"The requested Dinner time congestion in Gangnam is 
내선 :17:00 - 31.2, 17:30 - 1.8, 18:00 - 86.4, 18:30 - 46.9, 19:00 - 79.3, 19:30 - 43.2. mean congestion is 48.1. This time period is not busy, so it's a good time to visit.
외선 :17:00 - 126.4, 17:30 - 106.9, 18:00 - 15.2, 18:30 - 112.0, 19:00 - 62.7, 19:30 - 34.0. mean congestion is 76.2. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
210,Is Myeongdong packed around Dinnertime bustle?,"The requested Dinnertime bustle congestion in Myeongdong is 
내선 :17:00 - 91.6, 17:30 - 108.0, 18:00 - 114.4, 18:30 - 93.6, 19:00 - 86.4, 19:30 - 85.9. mean congestion is 96.6. This time period is crowded, so we recommend visiting during a different time.
외선 :17:00 - 71.2, 17:30 - 18.1, 18:00 - 126.0, 18:30 - 118.7, 19:00 - 8.3, 19:30 - 9.2. mean congestion is 58.6. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
211,What’s the crowd level in Hongdea during Lunchtime?,"The requested Lunchtime congestion in Hongdea is 
상선 :12:00 - 88.9, 12:30 - 65.3, 13:00 - 21.0, 13:30 - 15.9, 14:00 - 59.3, 14:30 - 96.1. mean congestion is 57.8. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
하선 :12:00 - 64.5, 12:30 - 112.9, 13:00 - 10.6, 13:30 - 75.4, 14:00 - 13.5, 14:30 - 78.9. mean congestion is 59.3. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
212,What’s the crowd flow like in Hongdea during Pre-dawn?,"The requested Pre-dawn congestion in Hongdea is 
내선 :5:30 - 42.9, 6:00 - 7.6, 6:30 - 129.8. mean congestion is 60.1. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :5:30 - 126.1, 6:00 - 24.9, 6:30 - 0.8. mean congestion is 50.6. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
213,How packed does Myeongdong get around Afternoon traffic?,"The requested Afternoon traffic congestion in Myeongdong is 
내선 :17:00 - 39.3, 17:30 - 23.1, 18:00 - 56.5, 18:30 - 58.5, 19:00 - 61.7, 19:30 - 82.5. mean congestion is 53.6. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :17:00 - 118.1, 17:30 - 28.8, 18:00 - 98.7, 18:30 - 52.5, 19:00 - 106.3, 19:30 - 20.8. mean congestion is 70.9. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
